outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_site_out,PLSR,45,92,1,,2.8813712397363247,2.8813712397363247,,{'model__n_components': 3},0.2535356999724172,0.25914919999195263
leave_one_site_out,PLSR,46,92,1,,0.6520301746626913,0.6520301746626913,,{'model__n_components': 3},0.2539697999600321,0.2601604000083171
leave_one_site_out,PLSR,47,92,1,,0.26354730063764364,0.26354730063764364,,{'model__n_components': 3},0.24844759999541566,0.25361839996185154
leave_one_site_out,PLSR,48,92,1,,1.9577791117758316,1.9577791117758316,,{'model__n_components': 3},0.2639977000071667,0.2686284000519663
leave_one_site_out,PLSR,49,92,1,,0.4818331750437945,0.4818331750437945,,{'model__n_components': 3},0.2613856000243686,0.26593550003599375
leave_one_site_out,PLSR,50,92,1,,2.5770945207959137,2.5770945207959137,,{'model__n_components': 3},0.24802139995153993,0.2528398000285961
leave_one_site_out,SVR_RBF,1,91,2,-5.2522220803147315,2.875511033054166,2.4608991915889113,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4433259000070393,0.44813049997901544
leave_one_site_out,SVR_RBF,2,91,2,-1608.5485108161135,2.0059589420125863,1.9710732384796321,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.45911270001670346,0.4638762000249699
leave_one_site_out,SVR_RBF,3,91,2,0.977384520771965,0.6692107496246327,0.6485689536865156,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.45712699997238815,0.4619081999990158
leave_one_site_out,SVR_RBF,4,91,2,0.6248591150183348,4.3486609446961655,3.439886938002365,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.46565969998482615,0.47056440002052113
leave_one_site_out,SVR_RBF,5,91,2,0.8734014223521394,2.045889897693028,1.9014200646851824,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4690710999420844,0.4738042000099085
leave_one_site_out,SVR_RBF,6,91,2,0.5429150548102102,0.845100719949431,0.8305937235531644,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4542873000027612,0.46003979997476563
leave_one_site_out,SVR_RBF,7,91,2,-0.17548539507170258,1.73471686778666,1.5181621360862745,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.46643949998542666,0.47188520000781864
leave_one_site_out,SVR_RBF,8,91,2,0.371931096698374,1.6246413653865528,1.6238892143776749,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.45266790001187474,0.4574620999628678
leave_one_site_out,SVR_RBF,9,91,2,-42.384308622506204,5.598675109323702,4.4529369762643105,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4490846999688074,0.45385330001590773
leave_one_site_out,SVR_RBF,10,91,2,-25.422337374924993,3.08415976482623,2.4508063807169487,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.46568950003711507,0.471002199978102
leave_one_site_out,SVR_RBF,11,91,2,-9.957411114316534,3.4757079499770973,3.1969569109328777,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 0.01}",0.4680672999820672,0.47358680004253983
leave_one_site_out,SVR_RBF,12,91,2,-34.57926368954006,6.561319155805753,4.7410792717113175,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.45550299994647503,0.46063670003786683
leave_one_site_out,SVR_RBF,13,91,2,0.5955755423181759,1.462670633169631,1.422728327434732,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4545425000251271,0.4593944000080228
leave_one_site_out,SVR_RBF,14,91,2,-5.824348413113511,3.0041971933184772,2.9789822999564075,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",1.0948613999644294,1.101115200028289
leave_one_site_out,SVR_RBF,15,91,2,-4.87092712248107,2.059549670678658,1.7285856411459521,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.49654540000483394,0.5019402000471018
leave_one_site_out,SVR_RBF,16,91,2,-2.2564092517120122,1.082731421275067,1.0337531463790244,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.6606794000254013,0.6657997000147589
leave_one_site_out,SVR_RBF,17,91,2,-127.1521681960977,4.5281725796810814,4.48783846843744,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.46204080001916736,0.466897499980405
leave_one_site_out,SVR_RBF,18,91,2,-1.332517961380331,2.9781537146609325,2.6780715096030905,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4542727999505587,0.4600657999981195
leave_one_site_out,SVR_RBF,19,91,2,0.9756763601899463,0.30412273900142556,0.304110813258645,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4464455000124872,0.4525318000232801
leave_one_site_out,SVR_RBF,20,91,2,-9.409753018496332,5.80754679532831,5.030590909639331,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4502939999802038,0.45523449999745935
leave_one_site_out,SVR_RBF,21,91,2,0.4911484812118495,2.675018594880859,2.6427420485082957,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4552692999714054,0.46002060000319034
leave_one_site_out,SVR_RBF,22,91,2,-24.157907297776145,2.0063063494003557,1.6992294655242288,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4551643999875523,0.4600831000134349
leave_one_site_out,SVR_RBF,23,91,2,-34.05029781085652,4.440246898383779,4.422500053227617,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4618100000079721,0.46757569996407256
leave_one_site_out,SVR_RBF,24,91,2,0.9366238044686143,1.3971919205519008,1.3968708866997392,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4592873999499716,0.4653273999574594
leave_one_site_out,SVR_RBF,25,91,2,0.8351832268819036,2.5982484536543513,2.3378403319053005,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4554495000047609,0.46056430001044646
leave_one_site_out,SVR_RBF,26,91,2,-56.85531495349678,2.281880440736259,1.930342928741215,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4567643000045791,0.4615747999632731
leave_one_site_out,SVR_RBF,27,91,2,-12.162287989466995,3.083788752880115,2.4333746053011023,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.44984149996889755,0.45462670002598315
leave_one_site_out,SVR_RBF,28,91,2,0.2818942333386918,6.5674369132938635,5.374926666730242,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.4524890999891795,0.4581884000217542
