Dayn;SiteTerm;ka010;eps010;HeSpec;GWL;NDVI;rb;pd;Po;alfa;teta1;teta2;MEAN_B02;MEAN_B03;MEAN_B04;MEAN_B05;MEAN_B06;MEAN_B07;MEAN_B08;MEAN_B8A;MEAN_B11;MEAN_B12;NDWI;NDMI;VDSI;NDVIsat;TCwet;NMDI;STR;NDRE;NSMI;AVI;BSI;SI;NPCRI;NDWIsent;GCC;ARI;ARI2;EVI;EVI2;MSI;MCARI;NDII;ChRE;CCCI;NDVI_GR;PSRI;SAVI;MSAVI2;SR;BAI;CIg;CIre;CM;EVI3;FMR;GNDVI;IrOxR;MTVI2;MCARI2;NBRI;NDBI;NDSI;NDVIre;RTVICore;SRre;VARI;EVSI;WCI;ChlAP8;ChlAP1;NDCI;3BI;Idrozd;OPTRAMexp;FAI;SABI;IGAG;VBFAH;SA;SEI ;MAI;SUI;SS;GLI;OSAVI;NSDSI1;NSDSI2;NSDSI3;GVMI;SMI;SMDI;WI;MNDWI;NDWI2;AWEI1;AWEI2;AWEI3;MLSWI;SWM;SWCI;ANDWI;AWEInsh;AWEIsh;LSWI;MLSWI26;MLSWI27;MuWIR;NDPonI;NDTI;NDVI_MNDWI;NWI;OSI;PI;RNDVI;S2WI;TWI;WI1;WI2;WI2015;WRI;OPTRAMlin
302;LSU_9;11.4;0.0103;7.5;45.9;0.61;0.9905;2.2118;0.5522;0.2864;0.2995;0.3032;0.031727841;0.058114773;0.040933523;0.099672727;0.261004545;0.300760795;0.337624432;0.335189205;0.2029125;0.10765625;-0.706297622;0.249218738;0.180390341;0.78373973;0.029675878;0.557406175;3.698240317;0.544141894;0.306715502;0.16479038;-0.204674819;0.956345269;0.12669294;0.249218738;0.444383619;7.174494026;2.15780653;0.551360737;0.516523937;0.601000641;0.122790746;0.249218738;0.331401994;0.694289027;0.546349981;0.092359084;0.506553223;0.843415353;8.248115709;12.41246514;4.809614595;2.387330126;1.884818578;0.551360737;0.601000641;0.706297622;1.290145234;0.374856327;0.374856327;0.249218738;-0.249218738;-0.5547226;0.544141894;21.00007386;3.387330126;0.255215894;-0.664267456;2.303697212;1.030807726;-0.051296307;0.417756711;3.757687572;0.588030273;0.452684982;0.327029829;3.302340583;8.386536771;0.29006546;1.676219825;0.249218738;0.056621413;0.390686533;665.0280211;0.230652613;0.639042561;0.469444958;0.884818578;0.306715502;0.151167519;-0.78373973;-0.249218738;0.172128458;-0.5547226;-0.664267456;-0.840581392;-0.959651705;-0.660704687;0.720384931;0.166209945;0.166209945;-0.664232895;-0.36754233;-0.660704687;0.249218738;0.530994342;0.720384931;-0.280775428;0.5547226;-0.173463359;1.33846233;-0.906671981;3.12181014;0.891869865;-0.78373973;-0.038506546;-3.442268284;-0.298854869;-0.544742292;-28.62753977;0.18324057;0.487301122
162;LSUA_2;9;0.0117;0.5;64.8;0.34;0.9905;2.2118;0.5522;0.2362;0.2625;0.2687;0.057741133;0.08248117;0.079559598;0.137635832;0.236789214;0.276779342;0.287256307;0.326968739;0.284832724;0.177348995;-0.553839277;0.004236374;0.248910055;0.566215114;0.051074264;0.505199131;1.907974383;0.352137546;0.232557293;0.182141594;0.027340233;0.92667397;0.158910037;0.004236374;0.375286452;4.858429454;1.344712907;0.389951313;0.36469586;0.991562994;0.081387028;0.004236374;0.497276389;0.621914778;0.278692087;0.158523141;0.359413184;0.677450692;3.610580182;19.20741037;2.482689529;1.087075025;1.606057732;0.389951313;0.991562994;0.553839277;1.377866922;0.232461485;0.232461485;0.004236374;-0.004236374;-0.550895453;0.352137546;12.91429616;2.087075025;0.028011337;-0.563329999;12.70208372;0.875388022;-0.020538574;0.267391603;1.255845666;0.469030295;0.302094601;0.246144692;1.481195959;3.890465552;0.20657009;1.173427736;0.004236374;0.09010641;0.194137048;665.0425416;0.091515013;0.457328984;0.377357376;0.606057732;0.232557293;-0.095071096;-0.566215114;-0.004236374;0.287134409;-0.550895453;-0.563329999;-1.234575366;-1.368930027;-0.638526737;0.601504434;0.245105737;0.245105737;-0.546476718;-0.393510558;-0.638526737;0.004236374;0.428950566;0.601504434;-0.581275034;0.550895453;-0.018029859;1.117110566;-0.85693106;2.806331607;0.783107557;-0.566215114;-0.126079606;-1.612042091;-0.365114746;-0.508774495;-29.45383382;0.283243969;0.249017921
172;LSUA_3;10;0.0055;14.9;71.7;0.56;0.9905;2.2118;0.5522;0.2571;0.2792;0.2841;0.050534004;0.073908775;0.070659781;0.123900366;0.248572029;0.287676234;0.305353199;0.31775649;0.267704936;0.1711766;-0.610249484;0.06569711;0.237296709;0.624163077;0.045377125;0.534000136;2.006548297;0.422717127;0.219941667;0.182943643;-0.025239378;0.934908925;0.166062782;0.06569711;0.378820121;5.459191906;1.570479768;0.434518676;0.409345125;0.87670585;0.075824361;0.06569711;0.430693783;0.677254298;0.357361345;0.16243517;0.401866338;0.725727146;4.321456939;16.37759103;3.131487752;1.464506038;1.563910818;0.434518676;0.87670585;0.610249484;1.398262071;0.266363747;0.266363747;0.06569711;-0.06569711;-0.567296202;0.422717127;15.83083912;2.464506038;0.034551071;-0.582345457;10.7916948;0.869520262;-0.035715539;0.273645893;1.511646364;0.473609234;0.269816545;0.271600289;1.8859545;4.556109373;0.233440538;1.325951518;0.06569711;0.080461369;0.207342912;665.037708;0.098968938;0.507906293;0.36057735;0.563910818;0.219941667;-0.01670544;-0.624163077;-0.06569711;0.242043559;-0.567296202;-0.582345457;-1.201598172;-1.322258592;-0.667075411;0.604592346;0.217155592;0.217155592;-0.584595309;-0.380787294;-0.667075411;0.06569711;0.443644302;0.604592346;-0.69560723;0.567296202;-0.022473729;1.191459279;-0.872833439;2.860817376;0.812081539;-0.624163077;-0.16021662;-2.03048529;-0.396873231;-0.544144458;-31.00420475;0.252275549;0.228114497
192;LSUA_4;8.6;0.003;23.9;82.5;0.78;0.9905;2.2118;0.5522;0.2278;0.2552;0.2621;0.050372761;0.073628336;0.066235283;0.129893967;0.276243876;0.329512066;0.34934479;0.356312797;0.282121389;0.176491225;-0.65185336;0.106456058;0.247611152;0.681239368;0.04384667;0.542670099;1.921247652;0.457915433;0.230325467;0.196160608;-0.068657462;0.936537766;0.136032836;0.106456058;0.387036046;5.883140536;1.938565792;0.517015369;0.479988966;0.807572913;0.102772502;0.106456058;0.394200943;0.672179933;0.428204352;0.122119011;0.463819902;0.817249143;5.274300524;11.78405066;3.744705733;1.68946124;1.598500943;0.517015369;0.807572913;0.65185336;1.314902791;0.326471514;0.326471514;0.106456058;-0.106456058;-0.586066658;0.457915433;19.18791773;2.68946124;0.082612382;-0.619727202;4.718397626;1.021924699;-0.041345612;0.324575164;2.04395784;0.508927373;0.191531912;0.323545317;2.283120984;5.471292178;0.280258591;1.599488737;0.106456058;0.07500657;0.229674709;665.0328843;0.116152812;0.570567055;0.374413882;0.598500943;0.230325467;0.079106343;-0.681239368;-0.106456058;0.210761227;-0.586066658;-0.619727202;-1.274621572;-1.406659278;-0.756878473;0.57325277;0.196370132;0.196370132;-0.61883878;-0.435957541;-0.756878473;0.106456058;0.395093339;0.57325277;-0.789976577;0.586066658;-0.052859014;1.267306026;-0.882626144;2.776572463;0.840619684;-0.681239368;-0.152087173;-2.291196235;-0.411254873;-0.555921047;-35.1709234;0.221490278;0.16672181
237;LSUA_5;8.8;0.0023;0.5;67.3;0.73;0.9905;2.2118;0.5522;0.232;0.2589;0.2654;0.049104936;0.073199452;0.070833455;0.129742596;0.241086837;0.277908775;0.2810234;0.306071115;0.257687569;0.174993419;-0.586703957;0.043317907;0.230311152;0.597373454;0.045078477;0.574580564;1.944747021;0.368289502;0.191120369;0.173223039;-0.002440316;0.935558208;0.181164004;0.043317907;0.379001083;5.953735625;1.654595375;0.392808765;0.373157754;0.91696125;0.087187812;0.043317907;0.466853182;0.616514677;0.322287874;0.167474059;0.370114903;0.680487381;3.967382355;20.11990221;2.839146256;1.166007226;1.472555771;0.392808765;0.91696125;0.586703957;1.442491549;0.238206513;0.238206513;0.043317907;-0.043317907;-0.557556222;0.368289502;13.04984095;2.166007226;0.024924122;-0.568773685;15.27549838;0.836012654;-0.02621755;0.293699773;1.54537961;0.482543511;0.281272741;0.245188017;1.718580579;4.221803715;0.209277567;1.187513814;0.043317907;0.081891556;0.210426547;665.0322544;0.099349631;0.47634477;0.320908573;0.472555771;0.191120369;-0.070083032;-0.597373454;-0.043317907;0.260474578;-0.557556222;-0.568773685;-1.186072532;-1.289440219;-0.619711243;0.608502712;0.227031552;0.227031552;-0.574043122;-0.326976417;-0.619711243;0.043317907;0.472310796;0.608502712;-0.648114819;0.557556222;-0.016426776;1.154929677;-0.871252397;2.933165552;0.798686727;-0.597373454;-0.148491877;-1.834253206;-0.410140577;-0.561755497;-29.24210475;0.267365833;0.233586092
242;LSUA_6;7.2;0.0022;0.9;69.3;0.71;0.9905;2.2118;0.5522;0.1986;0.2259;0.2361;0.062843693;0.085224863;0.083506399;0.129832358;0.248473857;0.295053199;0.300292687;0.324234735;0.287144424;0.193683364;-0.557867792;0.022382418;0.244963437;0.564843161;0.053679727;0.552492214;1.678374707;0.396304123;0.194375331;0.190390921;0.010240629;0.922752592;0.141186831;0.022382418;0.368022799;4.031424981;1.189484838;0.407491988;0.375984562;0.956215173;0.058154937;0.022382418;0.440030336;0.70161799;0.280500444;0.159149121;0.367933661;0.694718489;3.596044047;17.23763027;2.523533828;1.312926387;1.482545628;0.407491988;0.956215173;0.557867792;1.328795218;0.239295764;0.239295764;0.022382418;-0.022382418;-0.542256218;0.396304123;14.89535466;2.312926387;0.016229142;-0.549406647;19.53590426;0.841567827;-0.03615777;0.217147416;1.061701494;0.440612365;0.244662233;0.254928014;1.464094032;3.875845869;0.216123613;1.224781293;0.022382418;0.091868773;0.165633446;665.0529229;0.076072122;0.462435671;0.325484504;0.482545628;0.194375331;-0.059862502;-0.564843161;-0.022382418;0.283805988;-0.542256218;-0.549406647;-1.298554342;-1.415380667;-0.653670658;0.566408361;0.252058566;0.252058566;-0.542656267;-0.350122166;-0.653670658;0.022382418;0.418059647;0.566408361;-0.746599065;0.542256218;-0.010184623;1.107099379;-0.851074974;2.684935492;0.78242158;-0.564843161;-0.197366005;-1.743655095;-0.38886806;-0.510042382;-31.14913528;0.287232894;0.192453873
247;LSUA_7;6.6;0.0023;5.5;68.9;0.68;0.9905;2.2118;0.5522;0.186;0.2111;0.2234;0.035937843;0.060670932;0.057123218;0.116717733;0.226046618;0.272864717;0.278823583;0.296010238;0.250259598;0.157886472;-0.642580781;0.053987703;0.23550713;0.659927004;0.036124098;0.524319862;2.245775674;0.409832914;0.226323694;0.161179153;-0.011859968;0.948693474;0.227650262;0.053987703;0.394653912;7.914679156;2.159636685;0.409940087;0.398279989;0.897555346;0.098863578;0.053987703;0.427749452;0.621027646;0.40600664;0.181509478;0.397813052;0.699666565;4.881090302;20.11174931;3.595669991;1.388870789;1.585060425;0.409940087;0.897555346;0.642580781;1.589500458;0.259457853;0.259457853;0.053987703;-0.053987703;-0.609746059;0.409832914;14.0290585;2.388870789;0.043340763;-0.628325237;10.45733278;0.848753627;-0.024867185;0.342810571;2.020481142;0.512833066;0.289194078;0.257875116;2.294826379;5.089510276;0.220332293;1.252544439;0.053987703;0.068461197;0.267985657;665.0200853;0.131904937;0.518548408;0.369109225;0.585060425;0.226323694;-0.064334911;-0.659927004;-0.053987703;0.217596129;-0.609746059;-0.628325237;-1.146781947;-1.262248355;-0.645481216;0.640784582;0.182596572;0.182596572;-0.634276932;-0.393872761;-0.645481216;0.053987703;0.484763599;0.640784582;-0.540975067;0.609746059;-0.03011792;1.269673063;-0.900574159;3.277718995;0.829963502;-0.659927004;-0.149920277;-2.033851393;-0.444805518;-0.629170954;-29.72277313;0.222638243;0.258006332
292;LSUA_8;12.2;0.0118;10.3;46.5;0.63;0.9905;2.2118;0.5522;0.3031;0.3098;0.3131;0.033953382;0.053002194;0.050351005;0.102728154;0.182473857;0.223441499;0.229209506;0.246735832;0.23253638;0.16053309;-0.624379898;-0.007204989;0.214980622;0.639784567;0.032090993;0.548199229;2.194889214;0.381039478;0.183182099;0.135939449;0.036122127;0.954194092;0.194504982;-0.007204989;0.386013498;9.13271377;2.040627256;0.350245516;0.335474875;1.014514554;0.086571389;-0.007204989;0.459754137;0.595574664;0.378443839;0.159621514;0.344152567;0.619707657;4.552232953;32.15756723;3.324528666;1.231223851;1.448526163;0.350245516;1.014514554;0.624379898;1.482945215;0.212319308;0.212319308;-0.007204989;0.007204989;-0.628756332;0.381039478;10.88606216;2.231223851;0.038201661;-0.644020851;10.77751345;0.701131002;-0.013684278;0.342157276;1.847757061;0.511348263;0.298799561;0.212982111;2.056895134;4.774556555;0.177836147;1.010500005;-0.007204989;0.05698838;0.235646139;665.0169937;0.11402522;0.472007506;0.309643122;0.448526163;0.183182099;-0.185353408;-0.639784567;0.007204989;0.231239073;-0.628756332;-0.644020851;-1.126901005;-1.216905119;-0.566293236;0.655258188;0.188319113;0.188319113;-0.638469742;-0.333973126;-0.566293236;-0.007204989;0.536469347;0.655258188;-0.750897335;0.628756332;-0.025651729;1.268540899;-0.896520244;3.043973617;0.819892283;-0.639784567;-0.219572525;-1.658034709;-0.50357437;-0.65084068;-26.97182377;0.223831337;0.261351491
302;LSUA_9;10.9;0.0042;9.5;49.5;0.68;0.9905;2.2118;0.5522;0.2759;0.2926;0.2967;0.027437477;0.045581536;0.041324497;0.07737075;0.152630165;0.186741316;0.210317916;0.195377697;0.177097806;0.108643693;-0.643754331;0.085747965;0.163547349;0.671561747;0.026683855;0.481077635;3.656521816;0.462121669;0.239566579;0.120562039;-0.042380611;0.961854389;0.201957844;0.085747965;0.398636841;9.0139269;1.683272574;0.33731657;0.324041596;0.842048123;0.055584814;0.085747965;0.414320468;0.688129828;0.415215138;0.179486695;0.337248303;0.600128537;5.089424672;38.40497906;3.614103341;1.718313021;1.630079037;0.33731657;0.842048123;0.643754331;1.506133273;0.207282333;0.207282333;0.085747965;-0.085747965;-0.590608314;0.462121669;11.64735283;2.718313021;0.071584694;-0.62160918;6.39319763;0.544958314;-0.019606581;0.303687412;1.72074338;0.496891811;0.602478199;0.194423975;2.31437556;5.290167574;0.167351816;0.954765077;0.085747965;0.050114785;0.276191889;665.0225618;0.140072475;0.476220038;0.386532814;0.630079037;0.239566579;-0.127732286;-0.671561747;-0.085747965;0.216726832;-0.590608314;-0.62160918;-0.791847075;-0.877414717;-0.46689319;0.758119614;0.188477154;0.188477154;-0.625350714;-0.279874406;-0.46689319;0.085747965;0.633633657;0.758119614;-0.520757246;0.590608314;-0.048984383;1.262170061;-0.89517616;3.167420694;0.835780874;-0.671561747;-0.16812105;-2.000999025;-0.408896507;-0.596748365;-20.7665415;0.224322421;0.578832151
172;Z_P16S9_3;7.9;0.0098;85.1;97.9;0.68;0.959;2.21;0.5661;0.2323;0.239;0.2049;0.070533133;0.089480723;0.064356476;0.118849096;0.289859789;0.354954518;0.37342244;0.380729669;0.215125;0.124200452;-0.61339334;0.268962923;0.138415211;0.705986407;0.049400485;0.614444036;3.087850477;0.517140084;0.267956759;0.203251846;-0.227350945;0.92514788;-0.045790456;0.268962923;0.398808177;2.761560274;0.980228296;0.627895552;0.515905683;0.576090179;0.089786112;0.268962923;0.334829085;0.732507139;0.416465105;-0.051970581;0.494358466;0.868159625;5.802406588;10.0498385;3.173216618;2.141988043;1.732079045;0.627895552;0.576090179;0.61339334;0.912429005;0.376896833;0.376896833;0.268962923;-0.268962923;-0.412481669;0.517140084;22.61791717;3.141988043;0.301596886;-0.539458022;1.131233328;1.099625954;-0.058259036;0.297439755;2.065083071;0.527981589;0.427101533;0.337305148;1.931495014;5.999873118;0.299377529;1.746135389;0.268962923;0.074267075;0.239361645;665.068214;0.140422779;0.59974768;0.422659143;0.732079045;0.267956759;0.211897978;-0.705986407;-0.268962923;0.239623315;-0.412481669;-0.539458022;-0.823828276;-0.937483961;-0.619636333;0.669142011;0.271879282;0.271879282;-0.521148291;-0.254381476;-0.619636333;0.268962923;0.48883368;0.669142011;-0.665623864;0.412481669;-0.163317112;1.118468077;-0.81990338;2.181062903;0.852993204;-0.705986407;-0.022017549;-2.869924599;-0.162483798;-0.275593547;-27.42375482;0.261384535;0.416491571
192;Z_P16S9_4;6.5;0.0035;120.8;118.6;0.27;0.959;2.21;0.5661;0.1844;0.2123;0.1643;0.045623946;0.070673343;0.069198645;0.120460843;0.258793976;0.312078765;0.32077756;0.35048253;0.217942319;0.122980723;-0.638915927;0.19088815;0.195893072;0.645113503;0.04351874;0.57363184;3.127168203;0.453987493;0.278542617;0.187839757;-0.121278334;0.93809822;0.205314117;0.19088815;0.380996726;5.848153763;1.825084604;0.451249732;0.434388298;0.679418844;0.071903126;0.19088815;0.385995001;0.70373274;0.392718441;0.195704248;0.424020745;0.757199945;4.635604674;14.50249354;3.538876257;1.662919761;1.772166516;0.451249732;0.679418844;0.638915927;1.516717666;0.283425412;0.283425412;0.19088815;-0.19088815;-0.510259819;0.453987493;17.53062952;2.662919761;0.015646997;-0.518016213;25.47916667;0.980478617;-0.043535467;0.270285443;1.591504629;0.468383267;0.513790057;0.279438842;2.163239724;4.85280096;0.251010241;1.421349806;0.19088815;0.083478144;0.221010035;665.0346203;0.103541286;0.530625761;0.43571894;0.772166516;0.278542617;0.093237445;-0.645113503;-0.19088815;0.220318851;-0.510259819;-0.518016213;-0.888765286;-1.007467282;-0.616517696;0.693392575;0.215877107;0.215877107;-0.562094683;-0.331073306;-0.616517696;0.19088815;0.514153187;0.693392575;-0.446222379;0.510259819;-0.010543203;1.155373323;-0.870995724;3.065758245;0.822556752;-0.645113503;-0.010351065;-2.641810212;-0.270107313;-0.458805665;-26.98032726;0.259637695;0.478894971
237;Z_P16S9_5;12.9;0.0206;4.6;89.7;0.16;0.959;2.21;0.5661;0.3526;0.3096;0.3071;0.080324398;0.10959759;0.123893072;0.165982078;0.255531325;0.293882078;0.294444729;0.32930738;0.314909789;0.209926657;-0.457494499;-0.033584817;0.278154066;0.407688849;0.074369095;0.516530389;1.486747557;0.279007757;0.200030187;0.21112382;0.078706907;0.895212289;0.213344503;-0.033584817;0.349242609;3.099541367;0.910899659;0.297051693;0.288594139;1.069503911;0.041279611;-0.033584817;0.564791427;0.684364454;0.115457435;0.262490235;0.278576668;0.621138398;2.376603659;18.00659443;1.686598564;0.773954947;1.500094339;0.297051693;1.069503911;0.457494499;1.542408982;0.160671568;0.160671568;-0.033584817;0.033584817;-0.483648127;0.279007757;10.99779367;1.773954947;-0.093333097;-0.435313289;3.071585091;0.720671593;-0.02373012;0.145197013;0.523003501;0.379717014;0.324330288;0.206329391;0.898009011;2.783076695;0.176064293;0.963568682;-0.033584817;0.138504678;0.10808379;665.0687674;0.035373792;0.342083677;0.333375259;0.500094339;0.200030187;-0.119711941;-0.407688849;0.033584817;0.372217872;-0.483648127;-0.435313289;-1.340929367;-1.472158283;-0.612195068;0.541385471;0.311677328;0.311677328;-0.446092837;-0.317561672;-0.612195068;-0.033584817;0.382811227;0.541385471;-0.442800303;0.483648127;0.061225069;0.891336975;-0.821423077;2.90684611;0.703844424;-0.407688849;-0.116902254;-1.227497892;-0.313995158;-0.446517789;-28.85359699;0.383177043;0.273194289
242;Z_P16S9_6;9.2;0.0173;3.7;84.2;0.17;0.959;2.21;0.5661;0.2697;0.2601;0.2367;0.072685241;0.096581777;0.120651807;0.159746084;0.203939608;0.230398494;0.238519127;0.259706928;0.316690813;0.224456777;-0.423566;-0.140796627;0.291972139;0.328164972;0.069585515;0.475855069;1.33982876;0.197790417;0.170441554;0.182073626;0.168510802;0.903148083;0.248098162;-0.140796627;0.333133859;4.09398572;0.943248144;0.207909574;0.208128028;1.327737603;0.035035592;-0.140796627;0.693346912;0.602716421;0.046704148;0.300267556;0.205780913;0.529446149;1.976921291;30.96399365;1.46960797;0.493114072;1.410921146;0.207909574;1.327737603;0.423566;1.659921679;0.095595423;0.095595423;-0.140796627;0.140796627;-0.532600132;0.197790417;6.457930723;1.493114072;-0.166518893;-0.448250403;1.489188175;0.498460446;-0.002549623;0.139424291;0.413666846;0.359902842;0.340431642;0.154585736;0.69633955;2.458688294;0.127149226;0.665917058;-0.140796627;0.129297995;0.048766028;665.0508421;-0.000448884;0.263354671;0.291243169;0.410921146;0.170441554;-0.319389145;-0.328164972;0.140796627;0.404922568;-0.532600132;-0.448250403;-1.442029518;-1.557322063;-0.57478942;0.544683628;0.304870295;0.304870295;-0.457885669;-0.322809789;-0.57478942;-0.140796627;0.412541032;0.544683628;-0.5464589;0.532600132;0.110802527;0.860765104;-0.829447823;2.988689058;0.664082486;-0.328164972;-0.168428451;-0.789580096;-0.398316646;-0.510771035;-28.28601732;0.39126386;0.307158404
247;Z_P16S9_7;8.2;0.0154;8.2;83.3;0.2;0.959;2.21;0.5661;0.2415;0.2441;0.2127;0.069097892;0.100754367;0.126003464;0.164770783;0.223271837;0.247468072;0.258834488;0.281491867;0.32278012;0.224256175;-0.439613514;-0.109945025;0.310587801;0.345160927;0.071622244;0.481474495;1.341721099;0.222055086;0.180104952;0.194675886;0.155592534;0.901081391;0.291671845;-0.109945025;0.34055237;3.856090937;0.954259391;0.22188486;0.230203438;1.247052211;0.033952357;-0.109945025;0.66582643;0.643337842;0.066056763;0.345362031;0.22517856;0.556572116;2.054185496;24.86861059;1.56896544;0.570876117;1.439336602;0.22188486;1.247052211;0.439613514;1.823550053;0.109158989;0.109158989;-0.109945025;0.109945025;-0.524221189;0.222055086;7.825569277;1.570876117;-0.160149093;-0.438466699;1.880650029;0.552420553;-0.009866867;0.133324459;0.416904927;0.356351188;0.328017874;0.169687604;0.782038607;2.515747353;0.142567604;0.750457763;-0.109945025;0.1418048;0.08827654;665.0543977;0.016155362;0.282807002;0.305235482;0.439336602;0.180104952;-0.253645078;-0.345160927;0.109945025;0.389261757;-0.524221189;-0.438466699;-1.446361182;-1.569516114;-0.607502146;0.535423375;0.292035751;0.292035751;-0.462923473;-0.336107154;-0.607502146;-0.109945025;0.393239446;0.535423375;-0.369486159;0.524221189;0.111348288;0.869382116;-0.842056308;3.281689588;0.672580463;-0.345160927;-0.152908148;-0.919804293;-0.379993235;-0.528911309;-29.23830075;0.389876437;0.290756913
292;Z_P16S9_8;13.7;0.0266;4.1;76.4;0.16;0.959;2.21;0.5661;0.3674;0.3191;0.3196;0.039524849;0.064596235;0.058346837;0.107931777;0.224838253;0.268408434;0.271886145;0.292388253;0.219885693;0.13971988;-0.616049821;0.105741012;0.199182831;0.646632284;0.037841065;0.56964199;2.648448769;0.431665696;0.222927061;0.159549022;-0.056268682;0.945784238;0.1923129;0.105741012;0.397593779;6.215666452;1.668337297;0.402743013;0.385266599;0.80874181;0.075691065;0.105741012;0.402117682;0.667559766;0.377234171;0.174387826;0.385806114;0.684683002;4.659826598;21.44508833;3.20900916;1.519055573;1.573760968;0.402743013;0.80874181;0.616049821;1.476206443;0.252852492;0.252852492;0.105741012;-0.105741012;-0.545867567;0.431665696;14.32253765;2.519055573;0.074916456;-0.580589392;6.017712551;0.822736681;-0.033660768;0.298203951;1.770326392;0.49455874;0.398723261;0.243795791;2.050874792;4.880676256;0.211129409;1.206436764;0.105741012;0.07214567;0.271572954;665.0332153;0.137938033;0.505281377;0.364579488;0.573760968;0.222927061;-0.033279602;-0.646632284;-0.105741012;0.237585608;-0.545867567;-0.580589392;-0.97315177;-1.073359036;-0.571572289;0.678003115;0.211726407;0.211726407;-0.590740099;-0.304899699;-0.571572289;0.105741012;0.536105912;0.678003115;-0.458436208;0.545867567;-0.050831637;1.192499851;-0.882194117;3.110526015;0.823316142;-0.646632284;-0.128358125;-2.211500698;-0.367683405;-0.558984528;-25.90560105;0.25000023;0.363814855
302;Z_P16S9_9;11.8;0.0172;13.2;67.8;0.23;0.959;2.21;0.5661;0.3308;0.296;0.2885;0.03335241;0.057649699;0.045011747;0.095886898;0.222883133;0.261276657;0.292801958;0.288938554;0.177074849;0.100841416;-0.67099771;0.246292447;0.155381777;0.733511422;0.031166516;0.582479291;4.008700961;0.5066136;0.274303606;0.154462817;-0.189821225;0.954610467;0.14878406;0.246292447;0.423851663;6.917190862;1.807300502;0.471898887;0.444528639;0.604759786;0.09208643;0.246292447;0.366993741;0.690669;0.480804318;0.121594688;0.443637188;0.747621679;6.505012078;17.4762665;4.078985042;2.053618014;1.755973458;0.471898887;0.604759786;0.67099771;1.34958006;0.309132456;0.309132456;0.246292447;-0.246292447;-0.508788499;0.5066136;17.33998343;3.053618014;0.182342051;-0.594646884;2.883848134;0.856683111;-0.038060542;0.361076224;2.627228063;0.546591563;0.593204946;0.27252584;2.722906261;6.671377646;0.242916752;1.399944694;0.246292447;0.060326384;0.340566467;665.0299607;0.190718595;0.577398014;0.43051531;0.755973458;0.274303606;0.08816126;-0.733511422;-0.246292447;0.196889731;-0.508788499;-0.594646884;-0.732923193;-0.828214985;-0.552548908;0.750404724;0.193672271;0.193672271;-0.615090755;-0.273587199;-0.552548908;0.246292447;0.599501803;0.750404724;-0.310255401;0.508788499;-0.123103193;1.242299921;-0.889574471;3.078081821;0.866755711;-0.733511422;-0.02518457;-2.918171742;-0.272518223;-0.502921844;-23.91071205;0.218485876;0.60058898
157;ZS_S4S5_1;8.7;0.0137;73.5;90.9;0.75;1.01;2.277;0.5564;0.3191;0.2304;0.2205;0.050864416;0.068410197;0.049822152;0.105562096;0.312005767;0.417760759;0.419230731;0.451808228;0.200762658;0.102352532;-0.719423892;0.352371617;0.148855977;0.787562752;0.037509456;0.642287009;3.936253283;0.59769993;0.324662471;0.202633479;-0.30458782;0.943595717;-0.010351574;0.352371617;0.404562422;5.144606599;2.14921476;0.690906641;0.603504885;0.478883448;0.102357257;0.352371617;0.252685522;0.758923563;0.560035459;-0.009873472;0.5718087;0.994479543;8.414544844;7.600832561;5.128190684;2.971413497;1.961482095;0.690906641;0.478883448;0.719423892;0.979508967;0.445197249;0.445197249;0.352371617;-0.352371617;-0.491700626;0.59769993;27.85865823;3.971413497;0.275918294;-0.602352977;1.415892359;1.383693946;-0.075351864;0.358723259;3.30672944;0.554750771;0.497157718;0.397679976;3.097126618;8.55197473;0.362240641;2.087054121;0.352371617;0.057999292;0.26257323;665.0415071;0.152137964;0.681204973;0.490181428;0.961482095;0.324662471;0.314820832;-0.787562752;-0.352371617;0.163180301;-0.491700626;-0.602352977;-0.792674332;-0.91568699;-0.733688309;0.700338851;0.19238046;0.19238046;-0.620622239;-0.352748066;-0.733688309;0.352371617;0.486232996;0.700338851;-0.756268869;0.491700626;-0.157216237;1.279263378;-0.868433171;2.324460937;0.893781376;-0.787562752;0.015436932;-4.137514322;-0.198768988;-0.336047128;-32.07949044;0.19069937;0.535776822
